id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,taxon_id
10565151,2018/04/01 11:22 AM +08,2018-04-01,2018-04-01 08:52:00 +0530,Singapore,51342,big-simonchan,2018-04-02 11:45:26 +0530,2019-08-21 18:04:36 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10565151,https://inaturalist-open-data.s3.amazonaws.com/photos/14719783/medium.jpg?1522649531,NA,1,0,FALSE,NA,"Sentosa Cove, Singapore",1.2448186,103.8410583,1066,1066,FALSE,NA,NA,Pointed Ciliate Blue,Anthene lycaenina,Pointed Ciliate Blue,349164
10565152,2018/04/01 11:17 AM +08,2018-04-01,2018-04-01 08:47:00 +0530,Singapore,51342,big-simonchan,2018-04-02 11:45:26 +0530,2020-08-26 19:27:13 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10565152,https://inaturalist-open-data.s3.amazonaws.com/photos/14719797/medium.jpg?1522649571,NA,2,0,FALSE,NA,"Sentosa Cove, Singapore",1.2448186,103.8410583,1066,1066,FALSE,NA,NA,Traminda mundissima,Traminda mundissima,NA,424830
10565153,2018/04/01 10:32 AM +08,2018-04-01,2018-04-01 08:02:00 +0530,Singapore,51342,big-simonchan,2018-04-02 11:45:26 +0530,2020-08-29 12:12:39 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10565153,https://inaturalist-open-data.s3.amazonaws.com/photos/14719809/medium.jpg?1522649598,NA,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Apefly,Spalgis epius,Apefly,144190
10565154,2018/04/01 10:27 AM +08,2018-04-01,2018-04-01 07:57:00 +0530,Singapore,51342,big-simonchan,2018-04-02 11:45:27 +0530,2018-04-03 17:37:24 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10565154,https://inaturalist-open-data.s3.amazonaws.com/photos/14719812/medium.jpg?1522649626,NA,1,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Malayan Plum Judy,Abisara saturata kausambioides,Malayan Plum Judy,470138
10565155,2018/04/01 10:27 AM +08,2018-04-01,2018-04-01 07:57:00 +0530,Singapore,51342,big-simonchan,2018-04-02 11:45:27 +0530,2018-04-03 17:34:35 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10565155,https://inaturalist-open-data.s3.amazonaws.com/photos/14719822/medium.jpg?1522649671,NA,1,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Malayan Plum Judy,Abisara saturata kausambioides,Malayan Plum Judy,470138
10565156,2018/04/01 9:54 AM +08,2018-04-01,2018-04-01 07:24:00 +0530,Singapore,51342,big-simonchan,2018-04-02 11:45:27 +0530,2020-08-29 13:34:26 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10565156,https://inaturalist-open-data.s3.amazonaws.com/photos/14719835/medium.jpg?1522649720,NA,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Plain Plushblue,Flos apidanus saturatus,Plain Plushblue,498203
10565285,2018/04/01 12:00 AM +0730,2018-04-01,2018-03-31 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-02 12:05:19 +0530,2020-09-05 06:42:33 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10565285,https://inaturalist-open-data.s3.amazonaws.com/photos/14719960/medium.jpeg?1522650213,NA,3,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Common Baron,Euthalia aconthea,Common Baron,51586
10565288,2018/04/01 12:00 AM +0730,2018-04-01,2018-03-31 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-02 12:05:21 +0530,2020-09-27 19:04:52 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10565288,https://inaturalist-open-data.s3.amazonaws.com/photos/14720062/medium.jpeg?1522650552,NA,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Centaur Oakblue,Arhopala centaurus nakula,Centaur Oakblue,552000
10565289,2018/04/01 12:00 AM +0730,2018-04-01,2018-03-31 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-02 12:05:21 +0530,2020-07-16 12:54:02 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10565289,https://inaturalist-open-data.s3.amazonaws.com/photos/14720007/medium.jpeg?1522650378,NA,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Knight,Lebadea martha parkeri,Knight,361677
10565290,2018/04/01 12:00 AM +0730,2018-04-01,2018-03-31 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-02 12:05:22 +0530,2020-10-08 21:30:45 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10565290,https://inaturalist-open-data.s3.amazonaws.com/photos/14720075/medium.jpeg?1522650591,NA,3,0,FALSE,NA,"Sentosa Cove, Singapore",1.2448186,103.8410583,1066,1066,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Oriental Plains Cupid,130774
10565291,2018/04/01 12:00 AM +0730,2018-04-01,2018-03-31 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-02 12:05:23 +0530,2018-04-02 18:30:12 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10565291,https://inaturalist-open-data.s3.amazonaws.com/photos/14720097/medium.jpeg?1522650651,NA,1,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Autumn Leaf,Doleschallia bisaltide bisaltide,Autumn Leaf,548793
10565292,2018/04/01 12:01 AM +0730,2018-04-01,2018-03-31 22:01:00 +0530,Singapore,51342,big-simonchan,2018-04-02 12:05:23 +0530,2018-04-03 17:34:30 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10565292,https://inaturalist-open-data.s3.amazonaws.com/photos/14720090/medium.jpeg?1522650627,NA,1,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Short Banded Sailer,Phaedyma columella singa,Short Banded Sailer,546347
10565294,2018/04/01 12:00 AM +0730,2018-04-01,2018-03-31 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-02 12:05:24 +0530,2020-08-27 21:16:08 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10565294,https://inaturalist-open-data.s3.amazonaws.com/photos/14720142/medium.jpeg?1522650766,NA,2,0,FALSE,NA,mt serapong,1.250833,103.833889,NA,NA,FALSE,NA,NA,Tropical Swallowtail Moth,Lyssa zampa,Tropical Swallowtail Moth,130846
10565295,2018/04/01 12:00 AM +0730,2018-04-01,2018-03-31 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-02 12:05:24 +0530,2020-08-29 20:18:16 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10565295,https://inaturalist-open-data.s3.amazonaws.com/photos/14720125/medium.jpeg?1522650719,NA,2,1,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Great Eggfly,Hypolimnas bolina bolina,NA,358898
10565297,2018/04/01 12:01 AM +0730,2018-04-01,2018-03-31 22:01:00 +0530,Singapore,51342,big-simonchan,2018-04-02 12:05:25 +0530,2020-07-16 12:54:06 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10565297,https://inaturalist-open-data.s3.amazonaws.com/photos/14720151/medium.jpeg?1522650782,NA,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Knight,Lebadea martha parkeri,Knight,361677
10720636,2018/04/08 10:47 AM +08,2018-04-08,2018-04-08 08:17:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:21:12 +0530,2020-07-04 15:37:36 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10720636,https://inaturalist-open-data.s3.amazonaws.com/photos/14978292/medium.jpg?1523241996,NA,2,0,FALSE,NA,tanjong beach,1.2441253,103.8273683,212,212,FALSE,NA,NA,Hübner's Wasp Moth,Amata huebneri,Hübner's Wasp Moth,354050
10720639,2018/04/08 9:57 AM +08,2018-04-08,2018-04-08 07:27:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:21:14 +0530,2019-07-04 21:38:28 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10720639,https://inaturalist-open-data.s3.amazonaws.com/photos/14978347/medium.jpg?1523242084,NA,2,0,FALSE,NA,palawan beach,1.2477073,103.8240713,212,212,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Oriental Plains Cupid,130774
10720640,2018/04/08 10:43 AM +0800,2018-04-08,2018-04-08 08:13:00 +0530,Australia/Perth,51342,big-simonchan,2018-04-09 08:21:14 +0530,2020-06-24 20:01:00 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10720640,https://inaturalist-open-data.s3.amazonaws.com/photos/14978352/medium.jpg?1523242095,NA,2,0,FALSE,NA,palawan beach,1.2477073,103.8240713,212,212,FALSE,NA,NA,Pea Blue,Lampides boeticus,Pea Blue,121993
10720641,2018/04/08 9:41 AM +08,2018-04-08,2018-04-08 07:11:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:21:15 +0530,2020-06-16 19:55:53 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10720641,https://inaturalist-open-data.s3.amazonaws.com/photos/14978371/medium.jpg?1523242117,NA,2,0,FALSE,NA,"Palawan Beach, Singapore",1.2477073,103.8240713,212,212,FALSE,NA,NA,Lesser Grass Blue,Zizina otis lampa,Lesser Grass Blue,549331
10721245,2018/04/08 12:00 AM +0730,2018-04-08,2018-04-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:51:32 +0530,2020-10-08 21:28:56 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10721245,https://inaturalist-open-data.s3.amazonaws.com/photos/14979229/medium.jpeg?1523243674,NA,3,0,FALSE,NA,palawan beach,1.248278,103.822537,453,453,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Oriental Plains Cupid,130774
10721246,2018/04/08 12:00 AM +0730,2018-04-08,2018-04-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:51:33 +0530,2020-09-05 06:19:16 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10721246,https://inaturalist-open-data.s3.amazonaws.com/photos/14979303/medium.jpeg?1523243805,NA,3,0,FALSE,NA,capella singapore,1.249356,103.824411,33,33,FALSE,NA,NA,Common Baron,Euthalia aconthea,Common Baron,51586
10721247,2018/04/08 12:01 AM +0730,2018-04-08,2018-04-07 22:01:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:51:33 +0530,2018-04-11 21:38:28 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10721247,https://inaturalist-open-data.s3.amazonaws.com/photos/14979239/medium.jpeg?1523243691,Indonesian subsp,1,0,FALSE,NA,capella singapore,1.249356,103.824379,33,33,FALSE,NA,NA,Clipper,Parthenos sylvia,Clipper,145621
10721248,2018/04/08 12:00 AM +0730,2018-04-08,2018-04-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:51:33 +0530,2020-08-30 19:19:54 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10721248,https://inaturalist-open-data.s3.amazonaws.com/photos/14979317/medium.jpeg?1523243820,NA,2,0,FALSE,NA,capella singapore,1.249431,103.82444,66,66,FALSE,NA,NA,Indian Common Mormon,Papilio polytes romulus,Indian Common Mormon Swallowtail,354661
10721250,2018/04/08 12:00 AM +0730,2018-04-08,2018-04-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:51:34 +0530,2018-04-11 21:38:32 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10721250,https://inaturalist-open-data.s3.amazonaws.com/photos/14979339/medium.jpeg?1523243855,NA,1,0,FALSE,NA,capella singapore,1.249259,103.82439,33,33,FALSE,NA,NA,Ciliate Blue,Anthene emolus goberus,Ciliate Blue,551990
10721251,2018/04/08 12:00 AM +0730,2018-04-08,2018-04-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:51:34 +0530,2018-04-11 21:38:34 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10721251,https://inaturalist-open-data.s3.amazonaws.com/photos/14979350/medium.jpeg?1523243886,NA,1,0,FALSE,NA,capella singapore,1.249345,103.824422,33,33,FALSE,NA,NA,Autumn Leaf,Doleschallia bisaltide bisaltide,Autumn Leaf,548793
10721252,2018/04/08 12:00 AM +0730,2018-04-08,2018-04-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:51:34 +0530,2021-02-12 21:44:54 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10721252,https://inaturalist-open-data.s3.amazonaws.com/photos/14979328/medium.jpeg?1523243839,NA,2,0,FALSE,NA,capella singapore,1.249356,103.824486,33,33,FALSE,NA,NA,Copper Flash,Rapala pheretima,Copper Flash,153465
10721253,2018/04/08 12:00 AM +0730,2018-04-08,2018-04-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:51:35 +0530,2020-08-24 20:41:59 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10721253,https://inaturalist-open-data.s3.amazonaws.com/photos/14979369/medium.jpeg?1523243930,NA,2,0,FALSE,NA,capella singapore,1.249409,103.824411,33,33,FALSE,NA,NA,Plain Nawab,Polyura hebe plautus,Plain Nawab,550856
10721254,2018/04/08 12:00 AM +0730,2018-04-08,2018-04-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:51:35 +0530,2020-09-27 19:04:44 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10721254,https://inaturalist-open-data.s3.amazonaws.com/photos/14979361/medium.jpeg?1523243920,NA,2,0,FALSE,NA,capella singapore,1.249431,103.82444,66,66,FALSE,NA,NA,Centaur Oakblue,Arhopala centaurus nakula,Centaur Oakblue,552000
10721256,2018/04/08 12:00 AM +0730,2018-04-08,2018-04-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:51:35 +0530,2018-04-11 21:38:18 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10721256,https://inaturalist-open-data.s3.amazonaws.com/photos/14979353/medium.jpeg?1523243899,NA,1,0,FALSE,NA,capella singapore,1.249431,103.82444,66,66,FALSE,NA,NA,Lemon Emigrant Form jugurtha,Catopsilia pomona jugurtha,Lemon Emigrant Form jugurtha,338484
10721257,2018/04/08 12:00 AM +0730,2018-04-08,2018-04-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:51:36 +0530,2018-04-11 21:38:19 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10721257,https://inaturalist-open-data.s3.amazonaws.com/photos/14979379/medium.jpeg?1523243947,NA,1,0,FALSE,NA,capella singapore,1.249388,103.824454,33,33,FALSE,NA,NA,Plain Nawab,Polyura hebe plautus,Plain Nawab,550856
10721258,2018/04/08 12:00 AM +0730,2018-04-08,2018-04-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:51:36 +0530,2020-07-17 19:35:12 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10721258,https://inaturalist-open-data.s3.amazonaws.com/photos/14979396/medium.jpeg?1523243964,NA,3,0,FALSE,NA,so spa singapore,1.248419,103.826537,66,66,FALSE,NA,NA,Common Palmfly,Elymnias hypermnestra beatrice,Common Palmfly,1093570
10721259,2018/04/08 12:00 AM +0730,2018-04-08,2018-04-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:51:36 +0530,2018-04-10 03:34:14 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10721259,https://inaturalist-open-data.s3.amazonaws.com/photos/14979419/medium.jpeg?1523243995,NA,1,0,FALSE,NA,so spa singapore,1.248369,103.826503,33,33,FALSE,NA,NA,Great Eggfly,Hypolimnas bolina bolina,NA,358898
10721260,2018/04/08 12:00 AM +0730,2018-04-08,2018-04-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:51:36 +0530,2020-12-01 20:26:46 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10721260,https://inaturalist-open-data.s3.amazonaws.com/photos/14979405/medium.jpeg?1523243979,NA,2,0,FALSE,NA,so spa singapore,1.248315,103.826557,33,33,FALSE,NA,NA,Hydrobasileus croceus,Hydrobasileus croceus,Water Monarch,102995
10721261,2018/04/08 12:00 AM +0730,2018-04-08,2018-04-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:51:37 +0530,2021-01-07 05:28:00 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10721261,https://inaturalist-open-data.s3.amazonaws.com/photos/14979432/medium.jpeg?1523244012,NA,3,0,FALSE,NA,so spa sentosa,1.248337,103.826557,33,33,FALSE,NA,NA,Sultan,Camacinia gigantea,Sultan,96505
10721262,2018/04/08 12:00 AM +0730,2018-04-08,2018-04-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:51:37 +0530,2019-08-23 00:03:12 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10721262,https://inaturalist-open-data.s3.amazonaws.com/photos/14979446/medium.jpeg?1523244027,NA,1,0,FALSE,NA,tanjong beach singapore,1.240949,103.82947,530,530,FALSE,NA,NA,Dingy Lineblue,Petrelaea dana,Dingy Lineblue,424362
10721263,2018/04/08 12:00 AM +0730,2018-04-08,2018-04-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:51:37 +0530,2020-10-20 20:38:48 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10721263,https://inaturalist-open-data.s3.amazonaws.com/photos/14979459/medium.jpeg?1523244045,NA,2,0,FALSE,NA,tanjong beach singapore,1.240949,103.830328,453,453,FALSE,NA,NA,Chestnut Bob,Iambrix salsala salsala,Chestnut Bob,360352
10721264,2018/04/08 12:00 AM +0730,2018-04-08,2018-04-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:51:38 +0530,2018-10-10 20:35:38 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10721264,https://inaturalist-open-data.s3.amazonaws.com/photos/14979473/medium.jpeg?1523244059,NA,1,0,FALSE,NA,palawan beach singapore,1.248278,103.822537,453,453,FALSE,NA,NA,Phaedyma columella singa,Phaedyma columella singa,Short Banded Sailer,546347
10721265,2018/04/08 12:00 AM +0730,2018-04-08,2018-04-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-09 08:51:38 +0530,2021-01-29 15:21:00 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10721265,https://inaturalist-open-data.s3.amazonaws.com/photos/14979501/medium.jpeg?1523244083,NA,4,0,FALSE,NA,palawan beach singapore,1.248278,103.822537,453,453,FALSE,NA,NA,Tawny Coster,Acraea terpsicore,Tawny Coster,180386
10992327,2018-04-14,2018-04-14,NA,Singapore,51342,big-simonchan,2018-04-16 07:07:25 +0530,2020-09-27 19:04:17 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10992327,https://inaturalist-open-data.s3.amazonaws.com/photos/15485228/medium.jpg?1523842639,NA,2,0,FALSE,NA,coastal walk sentosa,1.255324,103.812593,66,66,FALSE,NA,NA,Centaur Oakblue,Arhopala centaurus nakula,Centaur Oakblue,552000
10992328,2018-04-14,2018-04-14,NA,Singapore,51342,big-simonchan,2018-04-16 07:07:25 +0530,2018-04-16 17:58:19 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10992328,https://inaturalist-open-data.s3.amazonaws.com/photos/15485203/medium.jpg?1523842617,NA,1,0,FALSE,NA,coastal walk sentosa,1.255324,103.812593,1048397,1048397,FALSE,NA,NA,Malayan Plum Judy,Abisara saturata kausambioides,Malayan Plum Judy,470138
10992329,2018-04-14,2018-04-14,NA,Singapore,51342,big-simonchan,2018-04-16 07:07:25 +0530,2018-04-16 17:57:30 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10992329,https://inaturalist-open-data.s3.amazonaws.com/photos/15485215/medium.jpg?1523842629,NA,1,0,FALSE,NA,fort siloso,1.259127,103.80864,33,33,FALSE,NA,NA,Common Tit,Hypolycaena erylus teatus,Common Tit,550404
10995339,2018/04/14 12:00 AM +0730,2018-04-14,2018-04-13 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-16 08:23:03 +0530,2020-07-17 19:30:58 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10995339,https://inaturalist-open-data.s3.amazonaws.com/photos/15490496/medium.jpeg?1523846912,NA,2,0,FALSE,NA,"Mount Imbiah, Singapore",1.2569444,103.8147222,2169,2169,FALSE,NA,NA,Common Palmfly,Elymnias hypermnestra beatrice,Common Palmfly,1093570
10995340,2018/04/14 12:00 AM +0730,2018-04-14,2018-04-13 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-16 08:23:04 +0530,2020-06-07 07:16:18 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10995340,https://inaturalist-open-data.s3.amazonaws.com/photos/15490510/medium.jpeg?1523846924,NA,2,0,FALSE,NA,"Mount Imbiah, Singapore",1.2569444,103.8147222,2169,2169,FALSE,NA,NA,Chocolate Pansy,Junonia hedonia ida,Chocolate Pansy,356078
10995343,2018/04/14 12:00 AM +0730,2018-04-14,2018-04-13 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-16 08:23:04 +0530,2019-07-26 23:59:14 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10995343,https://inaturalist-open-data.s3.amazonaws.com/photos/15490525/medium.jpeg?1523846936,NA,1,0,FALSE,NA,"Mount Imbiah, Singapore",1.2569444,103.8147222,2169,2169,FALSE,NA,NA,Chestnut Bob,Iambrix salsala salsala,Chestnut Bob,360352
10995344,2018/04/14 12:00 AM +0730,2018-04-14,2018-04-13 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-16 08:23:05 +0530,2020-07-27 20:26:53 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10995344,https://inaturalist-open-data.s3.amazonaws.com/photos/15490542/medium.jpeg?1523846949,NA,2,0,FALSE,NA,"Mount Imbiah, Singapore",1.2569444,103.8147222,2169,2169,FALSE,NA,NA,Grenadier,Agrionoptera insignis,Grenadier,149172
10995345,2018/04/14 12:00 AM +0730,2018-04-14,2018-04-13 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-16 08:23:05 +0530,2018-04-16 17:52:15 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10995345,https://inaturalist-open-data.s3.amazonaws.com/photos/15490555/medium.jpeg?1523846961,NA,1,0,FALSE,NA,mt imbiah,1.254851,103.815222,530,530,FALSE,NA,NA,Common Tit,Hypolycaena erylus teatus,Common Tit,550404
10995346,2018/04/14 12:00 AM +0730,2018-04-14,2018-04-13 22:00:00 +0530,Singapore,51342,big-simonchan,2018-04-16 08:23:05 +0530,2018-04-16 17:52:03 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10995346,https://inaturalist-open-data.s3.amazonaws.com/photos/15490567/medium.jpeg?1523846974,NA,1,0,FALSE,NA,mt imbiah,1.256944,103.814722,1060,1060,FALSE,NA,NA,Common Tit,Hypolycaena erylus teatus,Common Tit,550404
12184205,2018/05/05 12:00 AM +0730,2018-05-05,2018-05-04 22:00:00 +0530,Singapore,51342,big-simonchan,2018-05-06 08:40:57 +0530,2020-03-29 15:13:14 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/12184205,https://inaturalist-open-data.s3.amazonaws.com/photos/17495617/medium.jpeg?1525575239,NA,2,0,FALSE,NA,"Imbiah Trail, Singapore",1.2570321,103.8137779,212,212,FALSE,NA,NA,Golden-spotted Tiger Beetle,Cicindela aurulenta,Golden-spotted Tiger Beetle,209761
